label,element_class,element_type,element_name,shape,rendered_fill_or_stroke,rendered_stroke,rendered_opacity,filter,state_or_class,allowed_on_empty_project,verdict
after,edge,DOCUMENT -> MODULE,schedule_update->Discrete Event Simulati,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Monte Carlo EAC Forecast,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Monte Carlo EAC Forecast,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Bayesian EAC,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Bayesian EAC,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Earned Schedule,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Earned Schedule,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->TCPI,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->TCPI,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Variance at Completion,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Variance at Completion,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Budget Execution Rate,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Budget Execution Rate,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->ICE Ratio,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->ICE Ratio,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->PERT Network Criticality,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->PERT Network Criticality,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Line of Balance,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Line of Balance,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->CCPM Buffer Health,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->CCPM Buffer Health,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Schedule Compression Ind,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Schedule Compression Ind,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->S-Curve Deviation,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->S-Curve Deviation,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Schedule Risk Analysis P,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Schedule Risk Analysis P,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Critical Path Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Critical Path Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Reference Class Forecast,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Reference Class Forecast,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Contingency Burn Rate,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Contingency Burn Rate,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Labor Productivity Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Labor Productivity Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Cost Risk Analysis P80,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Cost Risk Analysis P80,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Analogous Estimating Rat,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Analogous Estimating Rat,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Parametric Cost Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Parametric Cost Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Sensitivity Analysis,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Sensitivity Analysis,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Tornado Risk Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Tornado Risk Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Scenario Modeling,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Scenario Modeling,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Discrete Event Simulatio,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Discrete Event Simulatio,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->FAR Threshold Monitor,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->FAR Threshold Monitor,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->OMB A-11 Check,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->OMB A-11 Check,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->EVM Reporting Threshold,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->EVM Reporting Threshold,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Linear Programming,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Linear Programming,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Constraint Satisfaction ,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Constraint Satisfaction ,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->What-If Scenario Matrix,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->What-If Scenario Matrix,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Regret Minimization Inde,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Regret Minimization Inde,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Missing Data Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Missing Data Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Source Reliability Weigh,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Source Reliability Weigh,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Audit Trail Completeness,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Audit Trail Completeness,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Information Completeness,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Information Completeness,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Cross-document Consisten,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,monthly_report->Cross-document Consisten,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Monte Carlo EAC Forecast,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Monte Carlo EAC Forecast,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Bayesian EAC,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Bayesian EAC,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Earned Schedule,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Earned Schedule,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->TCPI,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->TCPI,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Variance at Completion,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Variance at Completion,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Budget Execution Rate,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Budget Execution Rate,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->ICE Ratio,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->ICE Ratio,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->PERT Network Criticality,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->PERT Network Criticality,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Reference Class Forecastin,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Reference Class Forecastin,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Cost Risk Analysis P80,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Cost Risk Analysis P80,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Analogous Estimating Ratio,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Analogous Estimating Ratio,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Parametric Cost Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Parametric Cost Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Change Order Frequency,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Change Order Frequency,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Dispute Escalation Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Dispute Escalation Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Sensitivity Analysis,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Sensitivity Analysis,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Scenario Modeling,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Scenario Modeling,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Rework Feedback Loop,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Rework Feedback Loop,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->FAR Threshold Monitor,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->FAR Threshold Monitor,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->OMB A-11 Check,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->OMB A-11 Check,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->EVM Reporting Threshold,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->EVM Reporting Threshold,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Contract Modification Freq,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Contract Modification Freq,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Linear Programming,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Linear Programming,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Constraint Satisfaction An,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Constraint Satisfaction An,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->What-If Scenario Matrix,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->What-If Scenario Matrix,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Regret Minimization Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Regret Minimization Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Missing Data Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Missing Data Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Source Reliability Weighti,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Source Reliability Weighti,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Audit Trail Completeness,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Audit Trail Completeness,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Information Completeness R,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,change_order->Information Completeness R,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Document Risk Score,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Document Risk Score,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Submittal Rejection ,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Submittal Rejection ,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Dispute Escalation I,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Dispute Escalation I,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Specification Confli,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Specification Confli,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Tornado Risk Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Tornado Risk Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Conservative Dominan,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Conservative Dominan,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Weighted Voting,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Weighted Voting,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Majority Rules,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Majority Rules,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Worst-N-of-M,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Worst-N-of-M,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Dempster-Shafer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Dempster-Shafer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Rough Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Rough Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Neutrosophic Logic,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Neutrosophic Logic,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Z-numbers,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Z-numbers,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->PLTS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->PLTS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Plithogenic Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Plithogenic Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Belief Rule Base,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Belief Rule Base,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Quantum Probability,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Quantum Probability,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Pythagorean Fuzzy Se,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Pythagorean Fuzzy Se,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Picture Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Maximum Entropy,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Maximum Entropy,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Possibility Theory,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Possibility Theory,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Spherical Fuzzy Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->MARCOS Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->MARCOS Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->CRITIC-TOPSIS,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Hypersoft Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Hypersoft Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->ABM Governance Layer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->ABM Governance Layer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Multi-Objective Opti,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Multi-Objective Opti,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Decision Sensitivity,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Decision Sensitivity,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Pareto Frontier Anal,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,submittal_register->Pareto Frontier Anal,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Document Risk Score,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Document Risk Score,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Dispute Escalation Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Dispute Escalation Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Specification Conflict Dens,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Specification Conflict Dens,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Tornado Risk Ranking,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Tornado Risk Ranking,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Safety Performance Index,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Safety Performance Index,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Environmental Compliance Ra,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Environmental Compliance Ra,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Conservative Dominance,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Conservative Dominance,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Weighted Voting,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Weighted Voting,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Majority Rules,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Majority Rules,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Worst-N-of-M,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Worst-N-of-M,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Dempster-Shafer,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Dempster-Shafer,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Rough Sets,path,,,0.12,,lnf-a-line,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Rough Sets,path,,,0.12,,lnf-a-line lnf-a-dash lnf-static,yes,PASS
after,edge,DOCUMENT -> MODULE,oac_minutes->Neutrosophic Logic,path,,,0.12,,lnf-a-line,yes,PASS
